Shooting range ID,Name,Street address,State,City,Zip code,Phone number,NSSF Member,Facility Details,Services,Shooting Available,Distance,Competition,Website
1484,Newman Swamp Rats Trap,1204 Hills Ferry Road,CA,Newman,95360,(209) 862-2838,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Instruction Available']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 50 ft']",[],http://newmanswamprats.com
6321,Clear Creek Sports Club,Rolling Hills Casino,CA,Corning,96021,(530) 520-4034,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Hunting Preserve', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Camper/RV Sites', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Lodging Available', 'Picnic Area', 'Retail Store', 'Youth Programs']",['Shotguns'],[],"['Sporting Clays/FITASC', 'Trap Competition']",http://www.clearcreeksportsclub.com
2083,Sunnyvale Rod & Gun Club,11998 Stevens Canyon Rd.,CA,Cupertino,94088,(408) 873-8255,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Hunter Education', 'Instruction Available', 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['Airgun', 'Bench Rest', 'Cowboy Action Shooting', 'Handgun Metallic Silhouette', 'Practical/Action Pistol', 'Precision Pistol', 'Rifle Metallic Silhouette', 'Smallbore', 'Trap Competition']",http://www.sunnyvalegunclub.com
4333,Ukiah Rifle and Pistol Club,2300 Vichy Springs Rd,CA,Ukiah,95482-3593,(707) 462-3533,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available']","['Camper/RV Sites', 'Clubhouse/Lounge/Lodge', 'Hunter Education', 'Instruction Available', 'Lodging Available', 'Picnic Area', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor 3D']","['Handgun/Smallbore Rifle: 300 yd/mtr', 'Center-Fire Rifle: 300 yd/mtr']","['Bench Rest', 'Cowboy Action Shooting', 'Muzzle Loading Events', 'Practical/Action Pistol', 'Trap Competition']",http://www.ukiahgunclub.com
4865,Quincy Sport Shooting Association,Snake Lake Rd,CA,Quincy,95971,(530) 283-1772,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Instruction Available', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 200 yd/mtr']",['Trap Competition'],http://www.quincyshooting.com
1483,Sierra Valley Gun Club,County Rd A-24,CA,Portola,96122-0883,(530) 832-5959,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Public Access', 'Memberships Available']",[],['Shotguns'],[],[],http://sierravalleygunclub.com/
10478,Los Altos Rod and Gun Club,14750 Skyline Boulevard,CA,Los Gatos,95033,(408) 867-3106,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Instruction Available', 'Picnic Area', 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']",[],http://www.largc.com
2316,Merced Fish and Game Club,2602 E Childs Ave,CA,Merced,95340-9505,(209) 631-8819,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only', 'Memberships Available']",[],[],[],[],http://www.mfginc.org/index.html
4254,Los Banos Sportsmens Association,13989 S Mercey Springs Rd,CA,Los Banos,93635-9707,(209) 827-3278,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']",[],['Shotguns'],[],[],https://www.facebook.com/pages/Los-Banos-Sportsmens-Association/113227362033387
7035,Scott's Valley Sportsman's Club,PO Box 66132,CA,Scotts Valley,95067,(831) 471-5979,Non-NSSF,"['Private', 'Indoor/Outdoor', 'Law enforcement', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available']","['Picnic Area', 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['Airgun', 'Bench Rest', 'Muzzle Loading Events', 'Practical/Action Pistol', 'Smallbore']",http://www.scottsvalleysportsmen.com
2030,Red Bank Ale & Quail,18875 Red Bank Rd,CA,Red Bluff,96080-9363,(530) 529-9435,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Hunter Education', 'Lodging Available']",['Shotguns'],[],[],http://www.redbankhunting.com
8933,Quail Valley Ranch Shooting Range Firearm Training Facility,1871 Los Viboras Road,CA,Hollister,95023,831-801-6196,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club""]","['Clubhouse/Lounge/Lodge', 'Instruction Available', 'Picnic Area', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field']",['Handgun/Smallbore Rifle: 100 yd/mtr'],"['Bench Rest', 'Handgun Metallic Silhouette', 'Precision Pistol']",http://www.californiaplacestoshoot.com
7621,The Firing Line,1173  Daytyon Ave #103A,CA,Clovis,93612,(559) 294-9400,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Equipment Rentals', 'Instruction Available', ""Women's Programs"", 'Youth Programs']",['Handguns'],['Handgun/Smallbore Rifle: 75 ft'],[],http://www.thefiringlineclovis.com
4749,Poway Weapons & Gear,13550 Danielson St.,CA,Poway,92064,(858) 206-5057,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Equipment Rentals', 'Food Service/Snacks', 'Instruction Available', 'Junior Rifle', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']",['Handgun/Smallbore Rifle: 100 yd/mtr'],"['Airgun', 'Hi-Power Rifle Matches', 'Practical/Action Pistol', 'Precision Pistol']",http://www.weaponsandgearrange.com
1718,P2K Range,2082 WILLOW GLEN DR,CA,El Cajon,92019,(619) 442-9971,NSSF,"['Public', 'Indoor/Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Instruction Available', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field', 'Archery Outdoor 3D']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 50 yd/mtr']",['Bench Rest'],http://www.p2krange.com
1594,"South Bay Rod & Gun Club, Inc.",1020 Marron Valley Road,CA,Dulzura,91917,(619) 468-3070,NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Junior Rifle', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 300 yd/mtr']","['Cowboy Action Shooting', 'Handgun Metallic Silhouette', 'Hi-Power Rifle Matches', 'Muzzle Loading Events', 'Rifle Metallic Silhouette', 'Smallbore', 'Trap Competition']",http://www.sbrgc.org
4296,Border Tactical Indoor Range & Gun Store,925 N Imperial Ave,CA,El Centro,92243,(760) 353-4884,NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Junior Rifle', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']","['Practical/Action Pistol', 'Precision Pistol', 'Smallbore']",http://www.bordertactical.com
11822,Discount Gun Mart - San Diego,1510 Morena Boulevard,CA,San Diego,92110,(619) 276-8730,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Instruction Available', 'Retail Store']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",[],http://range.discountgunmart.com
7989,The Gun Range San Diego Veronica,7853 Balboa Ave,CA,San Diego,92111,858-573-1911,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Public Access']","['Equipment Rentals', 'Instruction Available', 'Retail Store']","['Handguns', 'Rifles']",[],[],http://www.TheGunRangeSanDiego.com
11826,Discount Gun Mart & Indoor Range,8516 Magnolia Ave,CA,Santee,92071,(619) 596-4099,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Law enforcement', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Instruction Available', 'Retail Store', ""Women's Programs""]","['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 50 ft', 'Center-Fire Rifle: 50 ft']",[],https://www.discountgunmart.com/indoor-ranges/santee-range/
11825,San Diego Firearms Training Center,12150 Flint Pl,CA,Poway,92064-7106,(858) 679-2900,Non-NSSF,"['Public', 'Indoor', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']",[],"['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",[],http://sandiegofirearms.com
1622,Lemon Grove Rod & Gun Club,16232 Sequan Truck Trail,CA,Alpine,91901,(619) 445-4030,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Lodging Available', 'Picnic Area', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 50 yd/mtr']","['Airgun', 'Bench Rest', 'Handgun Metallic Silhouette', 'Practical/Action Pistol', 'Precision Pistol', 'Rifle Metallic Silhouette', 'Sporting Clays/FITASC', 'Trap Competition']",https://lgrgc.com/
11636,North County Shooting Center,1440 Descanso Avenue,CA,San Marcos,92069,(760) 798-7300,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Instruction Available', 'Retail Store']","['Handguns', 'Rifles', 'Shotguns', 'Archery Indoor']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 50 yd/mtr']",[],https://www.northcountyshootingcenter.com/
10694,Escondido Fish & Game Association,16525 Guejita Road,CA,Escondido,92046-0506,(760) 749-3277,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Clubhouse/Lounge/Lodge', 'Hunter Education', 'Instruction Available', 'Junior Rifle', 'Picnic Area', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 50 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['Airgun', 'Cowboy Action Shooting', 'Handgun Metallic Silhouette', 'Hi-Power Rifle Matches', 'Muzzle Loading Events', 'Practical/Action Pistol', 'Precision Pistol', 'Rifle Metallic Silhouette', 'Smallbore', 'Trap Competition']",http://www.escondidofishandgame.com
4199,Palomar Hunt Club,26439 Hwy 76,CA,Santa Ysabel,92070,(760) 782-3000,Non-NSSF,"['Public', 'Outdoor', 'Hunting Preserve']",['Youth Programs'],[],[],[],http://www.palomarhuntclub.com
4550,Palm Springs Gun Club,255 N El Cielo Rd Pmb 322,CA,Palm Springs,92262-6974,,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']",[],[],[],['Cowboy Action Shooting'],http://www.palmspringsgunclub.org
3482,Imperial Valley Rifle and Pistol/Wheeler Range,2500 W Wheeler Rd,CA,Imperial,92251,(760) 353-6238,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","[""Women's Programs"", 'Youth Programs']",['Shotguns'],[],"['Handgun Metallic Silhouette', 'Rifle Metallic Silhouette', 'Smallbore', 'Trap Competition']",http://ivrpa.net
11405,The Training Center,38-6988 El Viento Rd,CA,Palm Desert,99221,(760) 200-4867,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Hunter Education', 'Instruction Available', 'Retail Store', ""Women's Programs""]","['Handguns', 'Rifles', 'Archery Indoor', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",['Airgun'],http://www.trainingrange.com
7852,Second Amendment Sports,38-6988 El Viento Rd,CA,Palm Desert,99221,(760) 200-4867,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Equipment Rentals', 'Hunter Education', 'Instruction Available', 'Retail Store', ""Women's Programs""]","['Handguns', 'Rifles', 'Archery Indoor', 'Archery Outdoor Field']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']",['Airgun'],http://www.2ndamendmentsports.com
10776,29 Palms Pistol & Rifle Club,7050 Pinto Mountain Rd,CA,Twentynine Palms,92277,(760) 367-4402,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Camper/RV Sites', 'Clubhouse/Lounge/Lodge', 'Instruction Available', 'Junior Rifle', 'Picnic Area']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 500 yd/mtr', 'Center-Fire Rifle: 500 yd/mtr']","['Bench Rest', 'Cowboy Action Shooting', 'Handgun Metallic Silhouette', 'Practical/Action Pistol']",http://www.29palmspistolandrifle.com/index.html
2802,Palo Verde Valley Rod and Gun,22 Sunset Way,CA,Palo Verde,92266-0037,(619) 854-3396,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']",[],[],[],[],https://www.facebook.com/Palo-Verde-Valley-Rod-and-Gun-Club-206797319378771/
3899,Markley's Indoor Range and Gun Shop,14 Blanca Ln,CA,Watsonville,95076-2102,(831) 722-6945,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Public Access']","['Instruction Available', 'Retail Store']",[],[],[],http://www.markleysguns.com
1877,Laguna Seca Rifle and Pistol,1025 Monterey-Salinas Hwy 68,CA,Salinas,93908-8937,(831) 757-6317,Non-NSSF,"['Private', 'Outdoor', 'Municipal Facility', 'Handicap accessible', 'Members Only', 'Memberships Available']","['Lodging Available', 'Picnic Area']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 200 yd/mtr', 'Center-Fire Rifle: 200 yd/mtr']","['Bench Rest', 'Handgun Metallic Silhouette', 'Practical/Action Pistol']",http://lsssa.net/
4438,Faultline Shootist Society,34241 Gloria Road,CA,Gonzales,93926,(831) 635-9147,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']",[],[],[],['Cowboy Action Shooting'],http://www.faultlineshootistsociety.org
6317,Ace High Adventures Hunting Pres,24877 Road 10,CA,Chowchilla,93610-9276,(559) 665-1977,Non-NSSF,"['Public', 'Outdoor', 'Hunting Preserve', 'Public Access']","['Food Service/Snacks', 'Picnic Area', 'Youth Programs']",[],[],[],#
4385,Fresno County Trap & Skeet Club,5195 N Humboldt,CA,Kerman,93630,(559) 846-8750,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']",['Instruction Available'],['Shotguns'],[],[],http://www.fresnotrapandskeet.com/index.html
7506,Police Science Institute,5133 N Gates Ave Suite 102,CA,Fresno,93722,(559) 276-9800,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Law enforcement', 'Municipal Facility', ""Gun/Sportsman's Club"", 'Military Facility', 'Handicap accessible', 'Public Access']","['Equipment Rentals', 'Hunter Education', 'Instruction Available', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns', 'Archery Indoor']","['Handgun/Smallbore Rifle: 75 ft', 'Center-Fire Rifle: 75 ft']","['Airgun', 'Bench Rest', 'Practical/Action Pistol', 'Precision Pistol', 'Smallbore']",http://www.policescience.com
1791,The Range Pistol Club,5151 N Gates Ave,CA,Fresno,93722-6414,(559) 277-9800,Non-NSSF,"['Public', 'Indoor', 'Commercial Range', 'Law enforcement', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Junior Rifle', 'Retail Store', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles']",['Handgun/Smallbore Rifle: 50 yd/mtr'],['Practical/Action Pistol'],http://www.pistolrange.com
10516,Sun Mountain Gun Club,32868 Shotgun Lane,CA,Coarsegold,93614,(559) 683-3669,Non-NSSF,"['Private', 'Outdoor', 'Commercial Range', 'Law enforcement', ""Gun/Sportsman's Club"", 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","['Camper/RV Sites', 'Clubhouse/Lounge/Lodge', 'Food Service/Snacks', 'Instruction Available', 'Picnic Area']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 50 ft', 'Center-Fire Rifle: 100 yd/mtr']","['Practical/Action Pistol', 'Sporting Clays/FITASC', 'Trap Competition']",http://www.sunmountaingunclub.com
1975,Fresno Rifle and Pistol Club,15687 Auberry Rd,CA,Clovis,93611,(559) 299-6365,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', 'Handicap accessible', 'Public Access']","['Clubhouse/Lounge/Lodge', 'Equipment Rentals']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 200 yd/mtr', 'Center-Fire Rifle: 500 yd/mtr']","['Cowboy Action Shooting', 'Handgun Metallic Silhouette', 'Muzzle Loading Events', 'Practical/Action Pistol', 'Rifle Metallic Silhouette']",http://www.fresnorifleandpistolclub.com/
2070,Redding Gun Club,21777 Seven Lakes Ln,CA,Redding,96003-9274,(530) 549-4652,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Food Service/Snacks', 'Lodging Available', 'Retail Store', 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 100 yd/mtr']","['Cowboy Action Shooting', 'Practical/Action Pistol', 'Skeet Competition', 'Trap Competition']",http://www.reddinggunclub.net
8764,Long Prairie Gun and Archery Club (LPGAC),"Mile Marker 12, Highway 299",CA,Arcata,95518,None,Non-NSSF,"['Private', 'Outdoor', 'Law enforcement', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available', 'Host Events Open To Public/Non-Members']",[],"['Handguns', 'Rifles', 'Shotguns', 'Archery Outdoor Field']",[],"['Cowboy Action Shooting', 'Practical/Action Pistol']",http://www.lpgac.org/
4889,7 Hills Land Cattle Company Hunting Club,28740 Inwood Road,CA,Shingletown,96088,(530) 474-5546,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Public Access', 'Host Events Open To Public/Non-Members']","['Food Service/Snacks', 'Lodging Available']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 500 yd/mtr', 'Center-Fire Rifle: 500 yd/mtr']",[],http://www.anselmovineyards.com
4741,Shasta County Peace Officers Association,9880 Record Range Rd,CA,Redding,96001,(530) 246-2773,Non-NSSF,"['Private', 'Outdoor', 'Law enforcement', 'Members Only', 'Host Events Open To Public/Non-Members']",['Clubhouse/Lounge/Lodge'],"['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 200 yd/mtr', 'Center-Fire Rifle: 200 yd/mtr']",['Bench Rest'],http://www.ShastaCountyPOA.org
7085,Straight Arrow Bow Hunters Club,9317 Swasey Dr,CA,Redding,96001-9725,(530) 246-1093,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range', ""Gun/Sportsman's Club"", 'Public Access', 'Memberships Available']","['Instruction Available', 'Youth Programs']","['Archery Outdoor Field', 'Archery Outdoor 3D']",[],['3D Archery'],http://www.straightarrowbowhunters.com
3361,Tehama Shooters Association,26950 Manton Rd,CA,Manton,96080,(530) 529-9375,Non-NSSF,"['Private', 'Outdoor', 'Law enforcement', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Members Only', 'Memberships Available']","['Clubhouse/Lounge/Lodge', 'Instruction Available', 'Junior Rifle', 'Picnic Area', ""Women's Programs"", 'Youth Programs']","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 500 yd/mtr', 'Center-Fire Rifle: 500 yd/mtr']","['Bench Rest', 'Handgun Metallic Silhouette', 'Hi-Power Rifle Matches', 'Rifle Metallic Silhouette', 'Smallbore', 'Trap Competition']",http://www.tehamashooters.com
5284,Hat Creek Rifle & Pistol Club,Hwy 299E,CA,Burney,96013-2076,(530) 335-4638,Non-NSSF,"['Private', 'Outdoor', 'Commercial Range', 'Law enforcement', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available']",[],"['Handguns', 'Rifles']","['Handgun/Smallbore Rifle: 200 yd/mtr', 'Center-Fire Rifle: 500 yd/mtr']","['Cowboy Action Shooting', 'Handgun Metallic Silhouette', 'Muzzle Loading Events', 'Rifle Metallic Silhouette', 'Smallbore']",http://www.hcrpclub.org
7061,Bullseye Tactical Firearms Training,27373 Fat Bear Way # B,CA,Castella,96017-9603,(530) 235-0721,Non-NSSF,"['Private', 'Outdoor', 'Commercial Range', 'Handicap accessible', 'Public Access']",['Instruction Available'],['Archery Outdoor Field'],[],[],http://www.guninstructor.com
4634,Mt. Shasta Long Rifles,"Highway 89, Near Snowmans Hill Summit",CA,McCloud,96057,(530) 926-6942,Non-NSSF,"['Public', 'Outdoor', 'Commercial Range']",[],"['Handguns', 'Shotguns']",['Handgun/Smallbore Rifle: 200 yd/mtr'],['Muzzle Loading Events'],#
4587,Mt. Shasta Rod and Gun Club,PO Box 281,CA,MT SHASTA,96067,(530) 926-2319,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Members Only', 'Memberships Available']",[],"['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 300 yd/mtr', 'Center-Fire Rifle: 300 yd/mtr']","['3D Archery', 'Rifle Metallic Silhouette']",http://www.mtshastagunclub.com/
3403,Sierra Sportsmen Club,Rice Cyn Road,CA,Susanville,96130-1807,(530) 257-3402,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Members Only', 'Memberships Available']","['Instruction Available', ""Women's Programs""]","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 100 yd/mtr', 'Center-Fire Rifle: 500 yd/mtr']","['Cowboy Action Shooting', 'Handgun Metallic Silhouette', 'Muzzle Loading Events', 'Precision Pistol', 'Rifle Metallic Silhouette', 'Smallbore']",http://www.sierrasportsmen.com
1924,Humboldt Trap & Skeet Club,3561 Boeing Ave Arcata-Eureka Airport,CA,McKinleyville,95519,(707) 839-3788,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Public Access']","['Clubhouse/Lounge/Lodge', 'Food Service/Snacks', 'Hunter Education', 'Retail Store']",['Shotguns'],[],"['Skeet Competition', 'Trap Competition']",https://www.facebook.com/pages/Humboldt-Trap-Skeet-Club/175774035766536
5562,Redwood Gun Club,Young Lane,CA,Manilla,95521,(707) 253-1230,Non-NSSF,"['Public', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available', 'Host Events Open To Public/Non-Members']","[""Women's Programs""]","['Handguns', 'Rifles', 'Shotguns']","['Handgun/Smallbore Rifle: 200 yd/mtr', 'Center-Fire Rifle: 200 yd/mtr']","['Airgun', 'Bench Rest', 'Hi-Power Rifle Matches', 'Precision Pistol']",http://redwoodgunclub.org
3272,"Del Norte Rod and Gun Club, Inc",1000 Rowdy Creek Road,CA,Smith River,95535,(707) 464-6552,Non-NSSF,"['Private', 'Outdoor', ""Gun/Sportsman's Club"", 'Handicap accessible', 'Public Access', 'Memberships Available']","['Camper/RV Sites', 'Clubhouse/Lounge/Lodge', 'Equipment Rentals', 'Food Service/Snacks', 'Hunter Education', 'Instruction Available', 'Junior Rifle', 'Picnic Area']","['Handguns', 'Shotguns']",['Handgun/Smallbore Rifle: 200 yd/mtr'],"['Muzzle Loading Events', 'Skeet Competition', 'Smallbore', 'Trap Competition']",http://www.delnorterodandgunclub.com
